Sensitivity_Type,Scenario,Shock,District,Predicted_Average_Price_Growth,Predicted_Median_Price_Growth,Average_Growth_Change,Median_Growth_Change
Individuals_only,+0%,0.0,WALTHAM FOREST,0.020324912074166035,0.020904069964699984,0.0,0.0
Individuals_only,+0%,0.0,WANDSWORTH,-0.011240377300543138,-0.024293900085921624,0.0,0.0
Income_only,+0%,0.0,BARKING AND DAGENHAM,0.02491461006024391,0.04563967256239052,0.0,0.0
Income_only,+0%,0.0,BARNET,-0.008079719550247885,0.008270615270647725,0.0,0.0
Income_only,+0%,0.0,BEXLEY,0.016082295120068903,0.019175271410654848,0.0,0.0
Income_only,+0%,0.0,BRENT,0.0002193556221380343,0.01515853635076416,0.0,0.0
Income_only,+0%,0.0,BROMLEY,0.006489414829163787,0.020506553044926067,0.0,0.0
Income_only,+0%,0.0,CAMDEN,-0.006254520767084649,-0.028313416349677847,0.0,0.0
Income_only,+0%,0.0,CITY OF LONDON,0.018983489263866553,-0.029827067986726588,0.0,0.0
Income_only,+0%,0.0,CITY OF WESTMINSTER,-0.06145735709480591,-0.04289972436057651,0.0,0.0
Income_only,+0%,0.0,CROYDON,0.029561314022622333,0.02369977697226879,0.0,0.0
Income_only,+0%,0.0,EALING,0.00608383175529776,0.017392344418981503,0.0,0.0
Income_only,+0%,0.0,ENFIELD,0.03555150244677379,0.021243320130398334,0.0,0.0
Income_only,+0%,0.0,GREENWICH,-0.0064009331237910375,0.010453723749914849,0.0,0.0
Income_only,+0%,0.0,HACKNEY,-0.005392933662054062,0.0014226897584764882,0.0,0.0
Income_only,+0%,0.0,HAMMERSMITH AND FULHAM,-0.02108322575656848,-0.020039064945931526,0.0,0.0
Income_only,+0%,0.0,HARINGEY,0.03128853012856318,0.011540659356797331,0.0,0.0
Income_only,+0%,0.0,HARROW,-0.0018773052823760337,0.012419180624280043,0.0,0.0
Income_only,+0%,0.0,HAVERING,0.018985513574993455,0.021973677522108274,0.0,0.0
Income_only,+0%,0.0,HILLINGDON,0.003190061256146333,0.019625944714013983,0.0,0.0
Income_only,+0%,0.0,HOUNSLOW,-0.00523613173873777,0.01798963042123021,0.0,0.0
Income_only,+0%,0.0,ISLINGTON,0.0036256498828960483,-0.018313190151463463,0.0,0.0
Income_only,+0%,0.0,KENSINGTON AND CHELSEA,-0.006627968196433933,-0.03465613168333495,0.0,0.0
Income_only,+0%,0.0,KINGSTON UPON THAMES,-0.02362592040976299,0.00913643041250432,0.0,0.0
Income_only,+0%,0.0,LAMBETH,-0.01641988309526682,-0.006243491896467642,0.0,0.0
Income_only,+0%,0.0,LEWISHAM,-0.002163817218985763,0.009665533938526559,0.0,0.0
Income_only,+0%,0.0,MERTON,-0.021085830757266322,0.012189409615093726,0.0,0.0
Income_only,+0%,0.0,NEWHAM,0.026088911967632633,0.02540565777396772,0.0,0.0
Income_only,+0%,0.0,REDBRIDGE,0.008637568662239773,0.021594450352182364,0.0,0.0
Income_only,+0%,0.0,RICHMOND UPON THAMES,0.005542977801698211,-0.03004395728482885,0.0,0.0
Income_only,+0%,0.0,SOUTHWARK,0.020359635291521665,-0.0067636227184671134,0.0,0.0
Income_only,+0%,0.0,SUTTON,0.037374486696381534,0.027717497515479785,0.0,0.0
Income_only,+0%,0.0,TOWER HAMLETS,-0.035078369814474555,-0.0074263168032546205,0.0,0.0
Income_only,+0%,0.0,WALTHAM FOREST,0.020324912074166035,0.020904069964699984,0.0,0.0
Income_only,+0%,0.0,WANDSWORTH,-0.011240377300543138,-0.024293900085921624,0.0,0.0
Both,+0%,0.0,BARKING AND DAGENHAM,0.02491461006024391,0.045639672562390515,0.0,0.0
Both,+0%,0.0,BARNET,-0.008079719550247885,0.008270615270647723,0.0,0.0
Both,+0%,0.0,BEXLEY,0.016082295120068903,0.019175271410654848,0.0,0.0
Both,+0%,0.0,BRENT,0.0002193556221380343,0.01515853635076416,0.0,0.0
Both,+0%,0.0,BROMLEY,0.006489414829163787,0.020506553044926067,0.0,0.0
Both,+0%,0.0,CAMDEN,-0.006254520767084649,-0.028313416349677833,0.0,0.0
Both,+0%,0.0,CITY OF LONDON,0.018983489263866553,-0.029827067986726588,0.0,0.0
Both,+0%,0.0,CITY OF WESTMINSTER,-0.06145735709480591,-0.04289972436057652,0.0,0.0
Both,+0%,0.0,CROYDON,0.029561314022622333,0.023699776972268785,0.0,0.0
Both,+0%,0.0,EALING,0.00608383175529776,0.017392344418981503,0.0,0.0
Both,+0%,0.0,ENFIELD,0.03555150244677379,0.02124332013039833,0.0,0.0
Both,+0%,0.0,GREENWICH,-0.0064009331237910375,0.010453723749914849,0.0,0.0
Both,+0%,0.0,HACKNEY,-0.005392933662054062,0.0014226897584764875,0.0,0.0
Both,+0%,0.0,HAMMERSMITH AND FULHAM,-0.02108322575656848,-0.020039064945931526,0.0,0.0
Both,+0%,0.0,HARINGEY,0.03128853012856318,0.011540659356797333,0.0,0.0
Both,+0%,0.0,HARROW,-0.0018773052823760337,0.012419180624280041,0.0,0.0
Both,+0%,0.0,HAVERING,0.018985513574993455,0.021973677522108274,0.0,0.0
Both,+0%,0.0,HILLINGDON,0.003190061256146333,0.019625944714013983,0.0,0.0
Both,+0%,0.0,HOUNSLOW,-0.00523613173873777,0.01798963042123021,0.0,0.0
Both,+0%,0.0,ISLINGTON,0.0036256498828960483,-0.018313190151463463,0.0,0.0
Both,+0%,0.0,KENSINGTON AND CHELSEA,-0.006627968196433933,-0.03465613168333495,0.0,0.0
Both,+0%,0.0,KINGSTON UPON THAMES,-0.02362592040976299,0.009136430412504318,0.0,0.0
Both,+0%,0.0,LAMBETH,-0.01641988309526682,-0.00624349189646764,0.0,0.0
Both,+0%,0.0,LEWISHAM,-0.002163817218985763,0.009665533938526559,0.0,0.0
Both,+0%,0.0,MERTON,-0.021085830757266322,0.012189409615093728,0.0,0.0
Both,+0%,0.0,NEWHAM,0.026088911967632633,0.02540565777396772,0.0,0.0
Both,+0%,0.0,REDBRIDGE,0.008637568662239773,0.021594450352182364,0.0,0.0
Both,+0%,0.0,RICHMOND UPON THAMES,0.005542977801698211,-0.03004395728482885,0.0,0.0
Both,+0%,0.0,SOUTHWARK,0.020359635291521665,-0.006763622718467112,0.0,0.0
Both,+0%,0.0,SUTTON,0.037374486696381534,0.027717497515479785,0.0,0.0
Both,+0%,0.0,TOWER HAMLETS,-0.035078369814474555,-0.007426316803254621,0.0,0.0
Both,+0%,0.0,WALTHAM FOREST,0.020324912074166035,0.02090406996469998,0.0,0.0
Both,+0%,0.0,WANDSWORTH,-0.011240377300543138,-0.024293900085921624,0.0,0.0
Individuals_only,+5%,0.05,BARKING AND DAGENHAM,0.022962927297859856,0.0456437875837222,-0.001951682762384055,4.11502133167152e-06
Individuals_only,+5%,0.05,BARNET,-0.01199239934432269,0.008270615270647725,-0.003912679794074805,0.0
Individuals_only,+5%,0.05,BEXLEY,0.013535573168233186,0.01864713827090637,-0.002546721951835716,-0.0005281331397484802
Individuals_only,+5%,0.05,BRENT,-0.0030795684072998223,0.014365584699694178,-0.0032989240294378566,-0.000792951651069981
Individuals_only,+5%,0.05,BROMLEY,0.002987513679560265,0.02050655304492607,-0.003501901149603522,3.469446951953614e-18
Individuals_only,+5%,0.05,CAMDEN,-0.008401134106962986,-0.028313416349677833,-0.0021466133398783376,-6.938893903907228e-18
Individuals_only,+5%,0.05,CITY OF LONDON,0.018791534322502405,-0.029827067986726585,-0.00019195494136414748,3.469446951953614e-18
Individuals_only,+5%,0.05,CITY OF WESTMINSTER,-0.06342442864995756,-0.04289972436057651,-0.0019670715551516546,6.938893903907228e-18
Individuals_only,+5%,0.05,CROYDON,0.025557516376634157,0.023699776972268792,-0.004003797645988176,0.0
Individuals_only,+5%,0.05,EALING,0.002500778493719604,0.017392344418981503,-0.0035830532615781555,-6.938893903907228e-18
Individuals_only,+5%,0.05,ENFIELD,0.032689380672459974,0.021243320130398334,-0.0028621217743138166,0.0
Individuals_only,+5%,0.05,GREENWICH,-0.009385971559787414,0.010453723749914849,-0.0029850384359963768,0.0
Individuals_only,+5%,0.05,HACKNEY,-0.007652427494418702,0.0014226897584764875,-0.0022594938323646403,-6.505213034913027e-19
Individuals_only,+5%,0.05,HAMMERSMITH AND FULHAM,-0.022998250090414632,-0.021102265439963776,-0.0019150243338461534,-0.0010632004940322494
Individuals_only,+5%,0.05,HARINGEY,0.02878461155798378,0.009834528927636935,-0.002503918570579404,-0.0017061304291603949
Individuals_only,+5%,0.05,HARROW,-0.004529671120488115,0.012419180624280041,-0.0026523658381120813,0.0
Individuals_only,+5%,0.05,HAVERING,0.016422540071985563,0.021465626395251184,-0.002562973503007892,-0.0005080511268570898
Individuals_only,+5%,0.05,HILLINGDON,5.738548907872941e-05,0.019377343224841706,-0.0031326757670676036,-0.0002486014891722767
Individuals_only,+5%,0.05,HOUNSLOW,-0.00810989194785637,0.01798963042123021,-0.0028737602091186004,0.0
Individuals_only,+5%,0.05,ISLINGTON,0.001464510508654713,-0.018407535035380646,-0.0021611393742413353,-9.434488391718218e-05
Individuals_only,+5%,0.05,KENSINGTON AND CHELSEA,-0.007939378578725658,-0.034656131683334944,-0.001311410382291725,0.0
Individuals_only,+5%,0.05,KINGSTON UPON THAMES,-0.025234471829521394,0.008909535415835808,-0.0016085514197584048,-0.0002268949966685082
Individuals_only,+5%,0.05,LAMBETH,-0.019755447945928185,-0.006361088819122472,-0.003335564850661367,-0.00011759692265483207
Individuals_only,+5%,0.05,LEWISHAM,-0.005014529453581733,0.00966553393852656,-0.0028507122345959703,1.734723475976807e-18
Individuals_only,+5%,0.05,MERTON,-0.02339622733550179,0.012092952443420839,-0.002310396578235469,-9.645717167288889e-05
Individuals_only,+5%,0.05,NEWHAM,0.022832421565849116,0.024350837342328912,-0.003256490401783517,-0.0010548204316388025
Individuals_only,+5%,0.05,REDBRIDGE,0.005733506265074241,0.021594450352182368,-0.002904062397165532,3.469446951953614e-18
Individuals_only,+5%,0.05,RICHMOND UPON THAMES,0.003587650325237625,-0.030043957284828848,-0.0019553274764605856,3.469446951953614e-18
Individuals_only,+5%,0.05,SOUTHWARK,0.017275890251114406,-0.006842957091886455,-0.0030837450404072597,-7.933437341934354e-05
Individuals_only,+5%,0.05,SUTTON,0.03536029796795063,0.027127610642364287,-0.002014188728430906,-0.0005898868731154978
Individuals_only,+5%,0.05,TOWER HAMLETS,-0.03812117784894972,-0.007426316803254619,-0.003042808034475167,0.0
Individuals_only,+5%,0.05,WALTHAM FOREST,0.017577678026177775,0.02080949899058666,-0.0027472340479882604,-9.457097411332341e-05
Individuals_only,+5%,0.05,WANDSWORTH,-0.014932912842932373,-0.024293900085921624,-0.0036925355423892345,0.0
Income_only,+5%,0.05,BARKING AND DAGENHAM,0.022764453591238954,0.036129772171424775,-0.0021501564690049567,-0.009509900390965748
Income_only,+5%,0.05,BARNET,-0.010738028778921339,0.006645558890379084,-0.0026583092286734545,-0.001625056380268641
Income_only,+5%,0.05,BEXLEY,0.013626280405511866,0.018717324635709874,-0.0024560147145570362,-0.0004579467749449735
Income_only,+5%,0.05,BRENT,-0.0019869198066944835,0.012650584846190648,-0.002206275428832518,-0.002507951504573511
Income_only,+5%,0.05,BROMLEY,0.0036433319571724195,0.003042180825640492,-0.0028460828719913673,-0.017464372219285575
Income_only,+5%,0.05,CAMDEN,-0.00940436398925364,-0.03481277019121836,-0.003149843222168991,-0.006499353841540514
Income_only,+5%,0.05,CITY OF LONDON,0.01376748617309454,-0.029827067986726588,-0.0052160030907720135,0.0
Income_only,+5%,0.05,CITY OF WESTMINSTER,-0.06495180286951423,-0.04289972436057652,-0.003494445774708317,-6.938893903907228e-18
Income_only,+5%,0.05,CROYDON,0.02712134240553729,0.023305911463523767,-0.002439971617085042,-0.000393865508745022
Income_only,+5%,0.05,EALING,0.0036811085530385943,0.017074904476913674,-0.0024027232022591654,-0.0003174399420678292
Income_only,+5%,0.05,ENFIELD,0.03319138632075288,0.020683641342276828,-0.0023601161260209114,-0.0005596787881215065
Income_only,+5%,0.05,GREENWICH,-0.009088869757953625,0.007456294335105254,-0.002687936634162587,-0.002997429414809595
Income_only,+5%,0.05,HACKNEY,-0.008191885632501013,-0.010559379223070162,-0.002798951970446951,-0.01198206898154665
Income_only,+5%,0.05,HAMMERSMITH AND FULHAM,-0.024153708919137068,-0.033721587182191565,-0.0030704831625685894,-0.013682522236260038
Income_only,+5%,0.05,HARINGEY,0.0287260924120297,0.011587289306442438,-0.0025624377165334826,4.6629949645106764e-05
Income_only,+5%,0.05,HARROW,-0.004364981902590822,0.012058225799886404,-0.0024876766202147882,-0.00036095482439363856
Income_only,+5%,0.05,HAVERING,0.016506839485741585,0.0215157307471633,-0.00247867408925187,-0.0004579467749449735
Income_only,+5%,0.05,HILLINGDON,0.0006219871655621921,0.0193047768461855,-0.002568074090584141,-0.00032116786782848336
Income_only,+5%,0.05,HOUNSLOW,-0.007561739133723735,0.01762485778967534,-0.0023256073949859644,-0.0003647726315548702
Income_only,+5%,0.05,ISLINGTON,0.0006425381390983355,-0.024538549929314885,-0.0029831117437977128,-0.006225359777851422
Income_only,+5%,0.05,KENSINGTON AND CHELSEA,-0.01015460783331268,-0.034656131683334944,-0.0035266396368787475,6.938893903907228e-18
Income_only,+5%,0.05,KINGSTON UPON THAMES,-0.02664014308546494,-0.01251467543003835,-0.0030142226757019497,-0.02165110584254267
Income_only,+5%,0.05,LAMBETH,-0.019326771643858917,-0.013786891428668941,-0.0029068885485920987,-0.0075433995322013
Income_only,+5%,0.05,LEWISHAM,-0.004726283774429088,0.009242315165602541,-0.0025624665554433252,-0.0004232187729240177
Income_only,+5%,0.05,MERTON,-0.023817624565482226,-0.003528204958769936,-0.0027317938082159036,-0.015717614573863663
Income_only,+5%,0.05,NEWHAM,0.023887068635559762,0.022123604456061912,-0.002201843332072871,-0.0032820533179058094
Income_only,+5%,0.05,REDBRIDGE,0.006285918294071385,0.021297701953344666,-0.0023516503681683884,-0.00029674839883769843
Income_only,+5%,0.05,RICHMOND UPON THAMES,0.001958040241768841,-0.03004395728482885,-0.0035849375599293696,0.0
Income_only,+5%,0.05,SOUTHWARK,0.017533005391624158,-0.017638278930280925,-0.002826629899897508,-0.010874656211813813
Income_only,+5%,0.05,SUTTON,0.03486197325270509,0.027002324168328103,-0.0025125134436764437,-0.0007151733471516819
Income_only,+5%,0.05,TOWER HAMLETS,-0.037945304786140055,-0.015532823819526491,-0.0028669349716654996,-0.008106507016271872
Income_only,+5%,0.05,WALTHAM FOREST,0.017823002145127276,0.02051032465391796,-0.002501909929038759,-0.00039374531078202255
Income_only,+5%,0.05,WANDSWORTH,-0.014390103436237431,-0.034956539203545675,-0.003149726135694293,-0.010662639117624051
Both,+5%,0.05,BARKING AND DAGENHAM,0.0208127708288549,0.03585922697276465,-0.004101839231389012,-0.009780445589625868
Both,+5%,0.05,BARNET,-0.014650708572996144,0.006645558890379084,-0.006570989022748259,-0.0016250563802686392
Both,+5%,0.05,BEXLEY,0.01107955845367615,0.01818919149596139,-0.005002736666392752,-0.0009860799146934572
Both,+5%,0.05,BRENT,-0.005285843836132341,0.011908809704217194,-0.005505199458270375,-0.003249726646546965
Both,+5%,0.05,BROMLEY,0.00014143080756889729,0.003042180825640492,-0.00634798402159489,-0.017464372219285575
Both,+5%,0.05,CAMDEN,-0.011550977329131977,-0.03481277019121836,-0.0052964565620473286,-0.006499353841540528
Both,+5%,0.05,CITY OF LONDON,0.013575531231730392,-0.029827067986726588,-0.005407958032136161,0.0
Both,+5%,0.05,CITY OF WESTMINSTER,-0.06691887442466586,-0.04289972436057651,-0.005461517329859951,6.938893903907228e-18
Both,+5%,0.05,CROYDON,0.023117544759549115,0.023305911463523767,-0.006443769263073218,-0.0003938655087450185
Both,+5%,0.05,EALING,9.805529146043749e-05,0.017074904476913674,-0.005985776463837323,-0.0003174399420678292
Both,+5%,0.05,ENFIELD,0.030329264546439062,0.020683641342276828,-0.005222237900334728,-0.000559678788121503
Both,+5%,0.05,GREENWICH,-0.012073908193950001,0.007456294335105254,-0.005672975070158964,-0.002997429414809595
Both,+5%,0.05,HACKNEY,-0.010451379464865651,-0.010559379223070162,-0.00505844580281159,-0.01198206898154665
Both,+5%,0.05,HAMMERSMITH AND FULHAM,-0.02606873325298322,-0.03407668642054629,-0.004985507496414743,-0.01403762147461476
Both,+5%,0.05,HARINGEY,0.026222173841450296,0.009818751338765851,-0.005066356287112887,-0.001721908018031482
Both,+5%,0.05,HARROW,-0.007017347740702904,0.012058225799886406,-0.00514004245832687,-0.0003609548243936351
Both,+5%,0.05,HAVERING,0.013943865982733691,0.021007679620306214,-0.005041647592259764,-0.0009659979018020598
Both,+5%,0.05,HILLINGDON,-0.0025106886015054115,0.01905617535701322,-0.0057007498576517445,-0.0005697693570007635
Both,+5%,0.05,HOUNSLOW,-0.010435499342842335,0.017624857789675343,-0.005199367604104565,-0.00036477263155486675
Both,+5%,0.05,ISLINGTON,-0.0015186012351429998,-0.024632894813232057,-0.005144251118039048,-0.006319704661768594
Both,+5%,0.05,KENSINGTON AND CHELSEA,-0.011466018215604406,-0.03465613168333495,-0.0048380500191704725,0.0
Both,+5%,0.05,KINGSTON UPON THAMES,-0.028248694505223344,-0.012741570426706865,-0.0046227740954603545,-0.02187800083921118
Both,+5%,0.05,LAMBETH,-0.022662336494520284,-0.013904488351323773,-0.006242453399253466,-0.0076609964548561334
Both,+5%,0.05,LEWISHAM,-0.0075769960090250575,0.009344366070698069,-0.005413178790039295,-0.0003211678678284903
Both,+5%,0.05,MERTON,-0.026128021143717692,-0.003626695296575598,-0.005042190386451369,-0.015816104911669324
Both,+5%,0.05,NEWHAM,0.020630578233776245,0.021119960533519645,-0.005458333733856388,-0.004285697240448076
Both,+5%,0.05,REDBRIDGE,0.0033818558969058543,0.02129770195334467,-0.005255712765333919,-0.00029674839883769497
Both,+5%,0.05,RICHMOND UPON THAMES,2.712765308254903e-06,-0.030043957284828865,-0.005540265036389956,-1.3877787807814457e-17
Both,+5%,0.05,SOUTHWARK,0.014449260351216896,-0.017717613303700266,-0.005910374940304769,-0.010953990585233154
Both,+5%,0.05,SUTTON,0.032847784524274184,0.026412437295212605,-0.00452670217210735,-0.0013050602202671797
Both,+5%,0.05,TOWER HAMLETS,-0.04098811282061522,-0.015532823819526496,-0.005909743006140666,-0.008106507016271875
Both,+5%,0.05,WALTHAM FOREST,0.015075768097139014,0.020415753679804638,-0.005249143977027021,-0.0004883162848953425
Both,+5%,0.05,WANDSWORTH,-0.018082638978626664,-0.034956539203545675,-0.006842261678083526,-0.010662639117624051
Individuals_only,+10%,0.1,BARKING AND DAGENHAM,0.0210112445354758,0.04529497793656839,-0.00390336552476811,-0.0003446946258221367
Individuals_only,+10%,0.1,BARNET,-0.0159050791383975,0.008270615270647725,-0.007825359588149616,0.0
Individuals_only,+10%,0.1,BEXLEY,0.010988851216397477,0.018647138270906367,-0.0050934439036714255,-0.0005281331397484837
Individuals_only,+10%,0.1,BRENT,-0.006378492436737668,0.014365584699694175,-0.006597848058875703,-0.0007929516510699845
Individuals_only,+10%,0.1,BROMLEY,-0.000514387470043252,0.020506553044926063,-0.007003802299207039,-3.469446951953614e-18
Individuals_only,+10%,0.1,CAMDEN,-0.010547747446841322,-0.02838905423975803,-0.0042932266797566735,-7.563789008020391e-05
Individuals_only,+10%,0.1,CITY OF LONDON,0.01859957938113823,-0.029827067986726588,-0.0003839098827283227,0.0
Individuals_only,+10%,0.1,CITY OF WESTMINSTER,-0.06539150020510921,-0.04289972436057651,-0.003934143110303302,6.938893903907228e-18
Individuals_only,+10%,0.1,CROYDON,0.02155371873064598,0.02369977697226878,-0.008007595291976352,-1.0408340855860843e-17
Individuals_only,+10%,0.1,EALING,-0.0010822747678585444,0.01739234441898151,-0.007166106523156304,0.0
Individuals_only,+10%,0.1,ENFIELD,0.029827258898146157,0.02124332013039833,-0.005724243548627633,-3.469446951953614e-18
Individuals_only,+10%,0.1,GREENWICH,-0.012371009995783791,0.010205122260742565,-0.0059700768719927536,-0.0002486014891722836
Individuals_only,+10%,0.1,HACKNEY,-0.009911921326783342,0.0011245063491930629,-0.004518987664729281,-0.00029818340928342534
Individuals_only,+10%,0.1,HAMMERSMITH AND FULHAM,-0.024913274424260782,-0.021288488203462155,-0.0038300486676923033,-0.0012494232575306283
Individuals_only,+10%,0.1,HARINGEY,0.026280692987404375,0.009834528927636931,-0.005007837141158808,-0.0017061304291603983
Individuals_only,+10%,0.1,HARROW,-0.007182036958600197,0.012419180624280041,-0.0053047316762241635,0.0
Individuals_only,+10%,0.1,HAVERING,0.013859566568977662,0.02146562639525118,-0.0051259470060157925,-0.0005080511268570932
Individuals_only,+10%,0.1,HILLINGDON,-0.0030752902779888776,0.01863556808286825,-0.006265351534135211,-0.000990376631145734
Individuals_only,+10%,0.1,HOUNSLOW,-0.010983652156974968,0.01798963042123021,-0.005747520418237197,0.0
Individuals_only,+10%,0.1,ISLINGTON,-0.0006966288655866262,-0.018407535035380642,-0.004322278748482674,-9.434488391717871e-05
Individuals_only,+10%,0.1,KENSINGTON AND CHELSEA,-0.00925078896101739,-0.034656131683334944,-0.002622820764583457,0.0
Individuals_only,+10%,0.1,KINGSTON UPON THAMES,-0.026843023249279795,0.009059495454305469,-0.0032171028395168062,-7.693495819884738e-05
Individuals_only,+10%,0.1,LAMBETH,-0.02309101279658956,-0.006361088819122473,-0.006671129701322741,-0.00011759692265483294
Individuals_only,+10%,0.1,LEWISHAM,-0.007865241688177703,0.009665533938526557,-0.00570142446919194,-1.734723475976807e-18
Individuals_only,+10%,0.1,MERTON,-0.025706623913737268,0.011286766574559091,-0.004620793156470945,-0.0009026430405346363
Individuals_only,+10%,0.1,NEWHAM,0.019575931164065613,0.024350837342328915,-0.00651298080356702,-0.001054820431638799
Individuals_only,+10%,0.1,REDBRIDGE,0.002829443867908696,0.021513944958243117,-0.005808124794331078,-8.050539393924735e-05
Individuals_only,+10%,0.1,RICHMOND UPON THAMES,0.001632322848777039,-0.030386971929483468,-0.003910654952921172,-0.000343014644654617
Individuals_only,+10%,0.1,SOUTHWARK,0.014192145210707134,-0.007151729307513749,-0.006167490080814532,-0.00038810658904663703
Individuals_only,+10%,0.1,SUTTON,0.03334610923951972,0.026659890987185967,-0.004028377456861812,-0.0010576065282938175
Individuals_only,+10%,0.1,TOWER HAMLETS,-0.0411639858834249,-0.007993676249831588,-0.0060856160689503475,-0.0005673594465769689
Individuals_only,+10%,0.1,WALTHAM FOREST,0.014830443978189506,0.020809498990586657,-0.005494468095976529,-9.457097411332688e-05
Individuals_only,+10%,0.1,WANDSWORTH,-0.018625448385321597,-0.024293900085921628,-0.0073850710847784586,-3.469446951953614e-18
Income_only,+10%,0.1,BARKING AND DAGENHAM,0.020614297122233994,0.03312792160946192,-0.004300312938009917,-0.0125117509529286
Income_only,+10%,0.1,BARNET,-0.01339633800759478,-0.005548579229298828,-0.005316618457346895,-0.013819194499946553
Income_only,+10%,0.1,BEXLEY,0.011170265690954832,0.01855023220836292,-0.004912029429114071,-0.0006250392022919271
Income_only,+10%,0.1,BRENT,-0.004193195235527003,0.011507897548031477,-0.004412550857665037,-0.003650638802732682
Income_only,+10%,0.1,BROMLEY,0.0007972490851810656,-0.0022994115555479565,-0.005692165743982722,-0.022805964600474023
Income_only,+10%,0.1,CAMDEN,-0.01255420721142262,-0.034550263152997036,-0.0062996864443379715,-0.00623684680331919
Income_only,+10%,0.1,CITY OF LONDON,0.008551483082322514,-0.029827067986726588,-0.010432006181544039,0.0
Income_only,+10%,0.1,CITY OF WESTMINSTER,-0.06844624864422252,-0.04289972436057652,-0.0069888915494166134,-6.938893903907228e-18
Income_only,+10%,0.1,CROYDON,0.02468137078845226,0.02309599501794681,-0.004879943234170073,-0.0006037819543219802
Income_only,+10%,0.1,EALING,0.0012783853507794276,0.016960715036581715,-0.004805446404518332,-0.00043162938239978826
Income_only,+10%,0.1,ENFIELD,0.03083127019473198,0.020253324681682793,-0.004720232252041809,-0.0009899954487155409
Income_only,+10%,0.1,GREENWICH,-0.011776806392116203,-0.009098703071410525,-0.005375873268325166,-0.019552426821325374
Income_only,+10%,0.1,HACKNEY,-0.010990837602947966,-0.016586283865020122,-0.005597903940893904,-0.01800897362349661
Income_only,+10%,0.1,HAMMERSMITH AND FULHAM,-0.02722419208170565,-0.03773581987941552,-0.006140966325137172,-0.017696754933483997
Income_only,+10%,0.1,HARINGEY,0.026163654695496207,0.007435448493291617,-0.005124875433066976,-0.004105210863505715
Income_only,+10%,0.1,HARROW,-0.006852658522805602,0.012027277413364935,-0.004975353240429569,-0.0003919032109151073
Income_only,+10%,0.1,HAVERING,0.01402816539648971,0.021348638319816347,-0.004957348178503745,-0.0006250392022919271
Income_only,+10%,0.1,HILLINGDON,-0.0019460869250219402,0.015914746821025023,-0.005136148181168273,-0.00371119789298896
Income_only,+10%,0.1,HOUNSLOW,-0.0098873465287097,0.01728745613819726,-0.004651214789971929,-0.0007021742830329511
Income_only,+10%,0.1,ISLINGTON,-0.002340573604699384,-0.0361587383550694,-0.0059662234875954324,-0.017845548203605937
Income_only,+10%,0.1,KENSINGTON AND CHELSEA,-0.01368124747019143,-0.034656131683334944,-0.007053279273757497,6.938893903907228e-18
Income_only,+10%,0.1,KINGSTON UPON THAMES,-0.029654365761166895,-0.018596874063972042,-0.006028445351403906,-0.027733304476476362
Income_only,+10%,0.1,LAMBETH,-0.022233660192451016,-0.026959648969782445,-0.005813777097184197,-0.020716157073314805
Income_only,+10%,0.1,LEWISHAM,-0.007288750329872416,0.0062182434647091835,-0.005124933110886653,-0.0034472904738173755
Income_only,+10%,0.1,MERTON,-0.026549418373698116,-0.00967056761266596,-0.005463587616431793,-0.021859977227759685
Income_only,+10%,0.1,NEWHAM,0.021685225303486898,0.019663921313623368,-0.004403686664145735,-0.005741736460344354
Income_only,+10%,0.1,REDBRIDGE,0.003934267925902988,0.020976956501988116,-0.0047033007363367855,-0.0006174938501942485
Income_only,+10%,0.1,RICHMOND UPON THAMES,-0.0016268973181605222,-0.030043957284828858,-0.007169875119858733,-6.938893903907228e-18
Income_only,+10%,0.1,SOUTHWARK,0.014706375491726655,-0.022047238350696625,-0.0056532597997950105,-0.015283615632229512
Income_only,+10%,0.1,SUTTON,0.03234945980902864,0.0255627899643715,-0.005025026887352894,-0.0021547075511082862
Income_only,+10%,0.1,TOWER HAMLETS,-0.04081223975780557,-0.029520467820397744,-0.005733869943331013,-0.022094151017143123
Income_only,+10%,0.1,WALTHAM FOREST,0.015321092216088529,0.020343232226571008,-0.005003819858077506,-0.0005608377381289761
Income_only,+10%,0.1,WANDSWORTH,-0.01753982957193173,-0.03469403216532435,-0.006299452271388593,-0.010400132079402727
Both,+10%,0.1,BARKING AND DAGENHAM,0.016710931597465884,0.031890728578684684,-0.008203678462778027,-0.013748943983705832
Both,+10%,0.1,BARNET,-0.021221697595744396,-0.005548579229298828,-0.013141978045496511,-0.013819194499946551
Both,+10%,0.1,BEXLEY,0.0060768217872834065,0.017959691530098264,-0.010005473332785496,-0.0012155798805565839
Both,+10%,0.1,BRENT,-0.010791043294402706,0.010766122406058025,-0.01101039891654074,-0.004392413944706134
Both,+10%,0.1,BROMLEY,-0.006206553214025974,-0.0022994115555479556,-0.012695968043189761,-0.022805964600474023
Both,+10%,0.1,CAMDEN,-0.016847433891179292,-0.03462590104307724,-0.010592913124094643,-0.006312484693399404
Both,+10%,0.1,CITY OF LONDON,0.008167573199594191,-0.029827067986726585,-0.010815916064272362,3.469446951953614e-18
Both,+10%,0.1,CITY OF WESTMINSTER,-0.0723803917545258,-0.04289972436057651,-0.010923034659719895,6.938893903907228e-18
Both,+10%,0.1,CROYDON,0.016673775496475907,0.023095995017946812,-0.012887538526146426,-0.0006037819543219733
